File,EntryID,Name,English,Chinese
sc16_intotheeye_03_villain,10,,"Finally! I have been looking forward to this challenge for a long time. I hope you're ready, because I won't hold back. ",终 于 ！ 我 已 经 期 待 这 场 挑 战 很 久 了 。 我 希 望 你 做 好 了 准 备 ， 因 为 我 不 会 退 缩 的 。 
sc16_intotheeye_03_villain,11,,You are nothing next to Sarenrae's light! For the Sun and the Fury!,你 跟 莎 恩 芮 之 光 相 比 不 值 一 提 ！ 为 了 太 阳 和 暴 怒 ！ 
sc16_intotheeye_03_villain,12,,"I'm determined, is all. ",我 心 意 已 决 。 
sc16_intotheeye_03_villain,13,,"At last, you meet your fate. There is nowhere to run.",你 终 于 要 面 对 自 己 的 命 运 了 。 这 里 无 处 可 逃 。 
sc16_intotheeye_03_villain,14,,&lt;i&gt;Die.&lt;/i&gt;,&lt;i&gt;受 死 吧 。 &lt;/i&gt;
sc16_intotheeye_03_villain,15,,I show you goblin strength! You be chopped like horse.,我 要 让 你 看 看 地 精 的 力 量 ！ 你 会 像 被 马 匹 一 样 被 砍 倒 。 
sc16_intotheeye_04_epilogue,1,,Finally. It's time to go home. Leave the gold.,终 于 啊 。 该 回 家 了 。 别 碰 金 子 。
sc16_intotheeye_04_epilogue,2,,It's time to go home.,该 回 家 了 。 
sc16_intotheeye_04_epilogue,3,,"With Karzoug dead, I've finally brought some peace to the people of Sandpoint—and the people of Golarion. ",卡 卓 死 后 ， 我 终 于 为 沙 点 镇 的 人 民 带 来 了 一 些 安 宁 — — 还 有 格 拉 瑞 昂 的 人 们 。 
sc16_intotheeye_04_epilogue,4,,"Now that I've finally put Karzoug down, I suppose I'll return to mercenary work. ",既 然 我 终 于 打 败 了 卡 卓 ， 我 想 我 应 该 继 续 我 雇 佣 兵 的 老 本 行 了 。 
sc16_intotheeye_04_epilogue,5,,"Finally, I can leave the winding paths of the city and return to nature.",最 终 ， 我 能 离 开 城 市 弯 弯 曲 曲 的 小 路 回 到 大 自 然 中 了 。 
sc16_intotheeye_04_epilogue,6,,It is done. I must tell the Pathfinder Society what I have seen here. ,结 束 了 。 我 必 须 告 诉 开 拓 者 协 会 我 在 这 里 的 所 见 所 闻 。 
sc16_intotheeye_04_epilogue,7,,Is this truly the end?,真 的 结 束 了 吗 ？ 
sc16_intotheeye_04_epilogue,8,,That wasn't so hard!,也 没 那 么 困 难 嘛 ！ 
sc16_intotheeye_04_epilogue,9,,Now &lt;i&gt;this&lt;/i&gt; will make a fantastic story. I wonder where it should begin.,现 在 &lt;i&gt;这 &lt;/i&gt; 这 将 会 成 为 一 段 不 可 思 议 的 故 事 。 我 不 知 道 该 从 哪 开 始 。 
sc16_intotheeye_04_epilogue,10,,"It has served me to be patient. The journey was bitter, but the fruit of it is sweet.",它 让 我 富 有 耐 心 。 过 程 苦 不 堪 言 ， 结 果 却 甜 蜜 无 比 。 
sc16_intotheeye_04_epilogue,11,,"You have guided my hand, Sarenrae. I hope that I have performed nobly in your name.",你 一 直 指 引 着 我 的 手 ， 莎 恩 芮 。 希 望 我 没 有 辱 没 你 神 圣 的 名 字 。
sc16_intotheeye_04_epilogue,13,,"Finally, it's time to go home. ",终 于 ， 到 了 回 家 的 时 候 。 
sc16_intotheeye_04_epilogue,14,,"I think... just a little trinket from the stash. These days, gold seems trivial. ",我 想 ... 只 是 从 储 藏 里 拿 一 个 小 饰 品 吧 。 这 段 时 间 以 来 ， 金 子 微 不 足 道 。
sc16_intotheeye_04_epilogue,15,,Are you not satisfied by the riches we have been rewarded with here?,你 对 我 们 在 这 里 获 得 的 财 富 不 满 意 吗 ？
sc16_intotheeye_04_epilogue,16,,"These days, gold is trivial. I am richer if only for having you in my life.",这 段 时 间 以 来 ， 金 子 微 不 足 道 。 只 要 生 命 中 有 了 你 ， 我 就 会 变 得 富 有 。 
sc16_intotheeye_04_epilogue,17,,Your love is the greatest treasure.,你 的 爱 是 最 珍 贵 的 财 富 。 
sc16_intotheeye_04_epilogue,18,,And more than time for a cup of tea. ,不 止 喝 杯 茶 的 时 间 。 
sc16_intotheeye_04_epilogue,19,,"I hope I have carried on your legacy appropriately, Acemi.",希 望 我 是 合 理 继 承 你 的 遗 产 ， 艾 思 密 。 
sc16_intotheeye_04_epilogue,20,,"Shame that the adventure's over. Not that I'd admit this to just anyone, but I was beginning to enjoy myself.",冒 险 结 束 了 真 可 惜 。 我 并 不 是 想 炫 耀 ， 我 只 是 开 始 享 受 生 活 了 。 
sc16_intotheeye_04_epilogue,21,,"I am eager to be on my way, to feel the earth beneath my feet and walk in the forest once more.",我 迫 切 想 要 开 始 ， 再 次 去 森 林 中 走 一 走 感 受 脚 下 的 土 地 。 
sc16_intotheeye_04_epilogue,22,,Little did I know that the fire I lit the day I began to pursue magic would burn forever within me.,我 当 时 并 不 知 道 我 开 始 追 求 魔 法 那 天 点 燃 的 火 会 在 我 心 中 永 远 燃 烧 。 
sc16_intotheeye_04_epilogue,23,,"No, no. I suspect this is just the beginning of my adventures. Strange how I seem to live them over and over...",不 ， 不 。 我 想 这 只 是 我 冒 险 的 开 始 。 奇 怪 的 是 ， 我 似 乎 一 次 又 一 次 地 重 温 它 们 … …
sc16_intotheeye_04_epilogue,24,,I think it's high time I get that drink I've been thirsting after.,我 想 是 时 候 去 喝 那 杯 渴 望 已 久 的 饮 料 了 。 
sc16_intotheeye_04_epilogue,25,,"""Once upon a time, in a faraway land, there lived a handsome halfling who had nothing to his name but a flute, a dagger, and an affable grin... """,“ 很 久 以 前 ， 在 一 片 遥 远 的 土 地 上 ， 住 着 一 位 英 俊 的 半 身 人 ， 除 了 一 支 笛 子 ， 一 把 匕 首 和 一 张 可 亲 的 笑 脸 ， 他 一 无 所 有 ...” 
sc16_intotheeye_04_epilogue,26,,"In time, I shall find my sister.",我 迟 早 要 找 到 我 的 妹 妹 。 
sc16_intotheeye_04_epilogue,27,,"I am your devout servant, from now until the day I die.",我 是 你 忠 诚 的 仆 人 ， 除 非 我 死 ， 否 则 我 会 永 远 效 忠 于 您 。 
sc16_intotheeye_04_epilogue,28,,Now chief get back to ruling stupid longshank city.,现 在 首 领 回 去 统 治 那 个 愚 蠢 的 长 腿 城 市 了 。 
sc16_intotheeye_04_epilogue,29,,…Maybe just take one or two shinies before going.,...或 许 动 身 之 前 带 一 两 件 发 光 的 东 西 吧 。 
sc16_intotheeye_04_epilogue,33,,Who am I kidding? There is always another adventure to take part in.,我 说 什 么 呢 ？ 世 上 最 不 缺 的 就 是 冒 险 。 
sc16_scalingmharmassif_01_intro,1,,"Stay your hand, adventurer. We share an enemy—those from Leng who play at aping your vexingly symmetrical appearance. They have returned to this world to honor an ancient alliance with the recrudescent lord.",稳 住 ， 冒 险 者 。 我 们 有 共 同 的 敌 人 — — 那 些 来 自 凌 界 的 家 伙 ， 他 们 模 仿 你 们 令 人 恼 火 的 对 称 外 表 。 他 们 回 到 这 个 世 界 来 履 行 对 重 生 领 主 古 老 的 承 诺 。
sc16_scalingmharmassif_01_intro,2,,"I will keep my sword sheathed, but know that if you seek to do me harm, I will have it out again in an instant.",我 会 收 起 我 的 剑 ， 但 要 知 道 ， 如 果 你 要 伤 害 我 ， 我 会 立 刻 拔 剑 。 
sc16_scalingmharmassif_01_intro,3,,My hand is empty. I must trust that you are virtuous enough to honor the gesture in return.  ,我 的 手 上 什 么 都 没 有 。 我 必 须 相 信 你 足 够 的 善 良 能 回 敬 我 。 
sc16_scalingmharmassif_01_intro,4,,"Don't point those needle-feet at me, pal. What do you want?",别 用 那 些 针 脚 指 着 我 ， 老 兄 。 你 想 怎 么 样 ？ 
sc16_scalingmharmassif_01_intro,5,,"I will withhold Sarenrae's judgment until you explain yourself, creature.",我 会 暂 缓 莎 恩 芮 的 审 判 ， 直 至 你 说 明 你 的 来 意 ， 生 物 。
sc16_scalingmharmassif_01_intro,6,,A well-spoken spider is a rare find. What could you possibly want from me?,一 只 能 说 会 道 的 蜘 蛛 可 不 常 见 。 你 想 从 我 身 上 得 到 什 么 ？
sc16_scalingmharmassif_01_intro,7,,"What is your aim, offworlder? ",你 想 怎 么 样 ， 异 界 生 物 ？ 
sc16_scalingmharmassif_01_intro,8,,"Spiders are my friends, but you are an unnatural spider, and I do not trust you.",蜘 蛛 是 我 的 朋 友 ， 但 你 不 是 寻 常 的 蜘 蛛 ， 我 不 相 信 你 。 
sc16_scalingmharmassif_01_intro,9,,"I hate spiders, whether they're small bitey ones or giant, purple, asymmetrical ones. Why shouldn't I put a dagger in your gut? ...Thorax. Whatever.",我 讨 厌 蜘 蛛 ， 无 论 是 大 还 是 小 ， 是 红 还 是 黑 都 讨 厌 。 为 什 么 不 现 在 一 刀 捅 到 你 的 肠 子 ？ … … 胸 腔 。 诸 如 此 类 的 地 方 。 
sc16_scalingmharmassif_01_intro,10,,"Thought I spied some webbing back there. Didn't expect it belonged to a creature like you, though.",我 好 像 在 那 边 看 见 了 一 些 蛛 网 。 没 想 到 是 你 的 。 
sc16_scalingmharmassif_01_intro,11,,Have you not come from Leng yourself? It seems peculiar to me that you should stand against those you share a homeworld with.,你 不 是 从 凌 界 来 的 ？ 我 觉 得 奇 怪 ， 你 竟 然 要 与 自 己 的 同 乡 为 敌 。
sc16_scalingmharmassif_01_intro,12,,That's an awful lot of fancy talk for a giant spider.,对 于 大 蜘 蛛 来 说 ， 说 那 些 话 真 恶 心 。 
sc16_scalingmharmassif_01_intro,13,,"You plan to eradicate Karzoug, do you not? Good—then our goals are the same. The path that lies ahead is most vexing. Easy to traverse for my exceedingly capable form—less so for your distressingly feeble one.",你 计 划 干 掉 卡 卓 ， 对 吗 ？ 很 好 — — 那 我 们 有 相 同 的 目 标 。 前 往 的 路 让 人 很 烦 恼 。 对 于 我 很 容 易 — — 不 过 对 你 比 较 难 。 
sc16_scalingmharmassif_01_intro,14,,I will assist you in scaling the mountain in exchange for your aid in obliterating the detestable runelord... but beware my brethren! They may not be so amenable to an alliance.,我 会 帮 助 你 攀 登 高 山 ， 你 回 头 要 帮 我 消 灭 那 可 恶 的 符 文 领 主 … … 但 小 心 我 的 同 胞 ！ 他 们 可 能 不 那 么 好 结 盟 。
sc16_scalingmharmassif_01_intro,15,,No trust lotslegs...,不 要 相 信 有 多 条 腿 的 东 西 … … 
sc16_scalingmharmassif_02_outro,2,,"Admirably performed, my primitive companion. I now take my leave of you. Enter the pinnacle above and destroy the denizens you find inside. ",表 现 不 错 啊 ， 我 的 同 伴 。 现 在 ， 我 要 离 开 了 。 而 你 则 要 进 入 上 面 的 尖 峰 并 消 灭 里 面 所 有 的 居 民 。 
sc16_scalingmharmassif_02_outro,4,,"I have found unlikely allies in the past, but you are perhaps the unlikeliest I have yet encountered. Farewell. ",我 在 过 去 也 结 交 过 一 些 我 不 太 喜 欢 的 盟 友 ， 不 过 你 或 许 是 我 到 目 前 为 止 最 看 不 顺 眼 的 盟 友 。 再 见 。 
sc16_scalingmharmassif_02_outro,5,,It would have been more shameful to distrust you than to be deceived by you.,不 信 任 你 会 比 被 你 欺 骗 更 为 丢 脸 。
sc16_scalingmharmassif_02_outro,6,,"You're not so bad yourself, aside from being a horrific monster out of my worst nightmares. ",你 的 样 子 就 像 是 我 最 可 怕 的 噩 梦 中 出 现 的 怪 物 一 样 。 除 了 这 点 之 外 ， 你 也 不 算 太 糟 糕 。 
sc16_scalingmharmassif_02_outro,7,,Justice will be done this day.,今 天 ， 正 义 会 被 执 行 。 
sc16_scalingmharmassif_02_outro,8,,"All in a day's work. We're not so different, you and I! You like to spin a web, I like to spin a yarn. I think I'll call my new song ""The Serviceable Spider""...",日 常 的 工 作 就 是 这 样 。 我 们 两 个 其 实 并 没 有 多 大 区 别 ！ 你 喜 欢 编 织 蛛 网 ， 我 喜 欢 编 织 故 事 。 我 想 给 我 的 下 一 首 歌 命 名 为 “ 勤 劳 的 蜘 蛛 ” … … 
sc16_scalingmharmassif_02_outro,9,,I feel as though there may be creatures stranger than yourself in that magical spire...,我 觉 得 ， 在 那 个 魔 法 尖 塔 中 还 有 比 你 更 奇 怪 的 生 物 … … 
sc16_scalingmharmassif_02_outro,10,,"You are not such a bad spider after all. Still strange, though. ",你 并 不 算 是 个 十 恶 不 赦 的 蜘 蛛 。 不 过 样 子 很 诡 异 倒 是 真 的 。 
sc16_scalingmharmassif_02_outro,11,,Thank goodness. I'll feel better taking on my enemies without a giant purple spider at my back. No offense.,太 好 了 。 这 样 一 来 ， 我 就 不 用 在 对 付 敌 人 的 同 时 顾 及 到 背 后 的 一 只 巨 型 紫 色 蜘 蛛 了 。 我 这 话 没 有 恶 意 。 ]
sc16_scalingmharmassif_02_outro,12,,That's the plan. ,计 划 就 是 这 样 。 
sc16_scalingmharmassif_02_outro,13,,You will not be venturing into Karzoug's domain yourself? I suppose your form might hinder you. ,你 不 准 备 独 闯 卡 卓 的 领 域 ？ 我 觉 得 你 的 体 型 会 对 你 产 生 阻 碍 。
sc16_scalingmharmassif_02_outro,14,,That shouldn't be any trouble.,那 并 不 会 造 成 任 何 问 题 。 
sc16_scalingmharmassif_02_outro,15,,"Remember, it was I that helped you ascend that otherwise insurmountable range! I anticipate that destroying our—your—enemy at long last will be quite pleasing to you.",记 住 ， 是 我 帮 你 越 过 了 那 无 法 逾 越 的 山 脉 ！ 在 最 终 消 灭 了 我 们 的 — — 你 的 敌 人 之 后 ， 你 应 该 会 觉 得 很 满 意 吧 。
sc16_scalingmharmassif_02_outro,16,,Lotslegs not so bad.,腿 多 并 不 算 糟 糕 。 
sc16_theroadthroughxin-shalast_01_intro,1,,"Oh no, no! Please, don't hurt me!",不 ， 不 ， 不 ！ 请 不 要 伤 害 我 ！ 
sc16_theroadthroughxin-shalast_01_intro,2,,Why do you think I would hurt you?,为 什 么 你 觉 得 我 会 伤 害 你 ？ 
sc16_theroadthroughxin-shalast_01_intro,3,,"Come now! I am half your size, what could you be afraid of?",来 吧 ！ 我 只 有 你 一 半 大 ， 你 究 竟 在 怕 什 么 ？ 
sc16_theroadthroughxin-shalast_01_intro,4,,You're safe. For now. ,你 暂 时 安 全 。 
sc16_theroadthroughxin-shalast_01_intro,5,,"If there is any honor in my quest, it is in protecting the weak. Do not fear me.",如 果 我 的 任 务 中 有 荣 誉 的 存 在 ， 那 就 是 在 保 护 弱 者 中 。 不 要 怕 我 。 
sc16_theroadthroughxin-shalast_01_intro,6,,I mean you no harm. What is the matter?,我 不 会 伤 害 你 。 怎 么 了 ？ 
sc16_theroadthroughxin-shalast_01_intro,7,,Depends on whether you've got any gold—or weapons—hiding in that quivering mass of yours.,取 决 于 你 那 颤 抖 的 庞 大 身 躯 里 有 没 有 藏 着 钱 — — 或 武 器 。
sc16_theroadthroughxin-shalast_01_intro,8,,"Why would I hurt you, strange thing?",我 为 什 么 要 伤 害 你 ， 真 奇 怪 ？ 
sc16_theroadthroughxin-shalast_01_intro,9,,"I see no reason to do you harm, unless your trembling is meant to be offensive. ",我 没 理 由 伤 害 你 啊 ， 除 非 你 颤 抖 是 要 攻 击 我 。 
sc16_theroadthroughxin-shalast_01_intro,10,,"Easy, lad. What's the trouble?",放 松 些 。 有 什 么 麻 烦 ？ 
sc16_theroadthroughxin-shalast_01_intro,11,,And why shouldn't I?,我 为 什 么 不 ？ 
sc16_theroadthroughxin-shalast_01_intro,12,,I spare all those who are innocent. Speak. Tell me your intent.,我 放 过 了 所 有 无 辜 的 人 。 说 吧 。 想 怎 么 样 ？ 
sc16_theroadthroughxin-shalast_01_intro,13,,"I live in Xin-Shalast with the rest of my people—we were all slaves, once, but now we are free! Only there are dark forces that continue to subjugate us. If you help me, I'll help you in return. ",我 跟 我 的 人 民 生 活 在 新 沙 城 — — 我 们 曾 经 是 奴 隶 ， 但 现 在 我 们 自 由 了 ！ 只 是 还 有 黑 暗 力 量 继 续 奴 役 着 我 们 。 如 果 你 帮 我 ， 我 会 帮 助 你 做 为 回 报 。 
sc16_theroadthroughxin-shalast_01_intro,14,,"I can find my way—but if you know the twisted tunnels of this dirty city well, show me.",我 能 找 到 路 — — 但 如 果 你 知 道 这 城 市 里 迷 宫 一 样 的 地 道 ， 就 告 诉 我 。 
sc16_theroadthroughxin-shalast_01_intro,15,,"The city is no doubt treacherous. If yeh've lived here a long time, yer more benefit to me than I could be to you.",这 座 城 市 到 处 都 是 奸 诈 的 人 。 如 果 你 在 这 里 生 活 的 久 一 些 ， 估 计 我 会 受 益 良 多 。 
sc16_theroadthroughxin-shalast_01_intro,16,,Don't get it in your head that I like you. It just happens that your request is convenient for me.,别 误 以 为 我 喜 欢 你 。 只 不 过 你 的 要 求 对 我 有 些 好 处 。 
